station_id,station_name,city,state,latitude,longitude,timestamp,AQI,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,traffic_level
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-25 11:40:03,159,22.35,175.08,28.94,5.83,1.14,44.71,38.4,84.8,4.3,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-25 12:14:21,132,104.63,78.75,20.52,31.44,4.3,14.54,24.1,66.6,1.1,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-25 12:39:54,45,16.14,68.62,50.75,9.33,2.96,77.11,26.7,79.0,3.7,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-25 13:37:51,87,69.52,71.76,5.0,23.98,2.22,54.8,31.9,42.8,5.8,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-25 14:08:01,165,65.04,163.34,40.02,19.98,2.25,44.17,29.1,42.8,4.7,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-25 14:11:21,153,96.24,147.49,26.78,38.05,0.97,96.74,30.4,56.8,1.8,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-25 14:43:46,130,75.17,130.65,24.3,22.64,2.12,10.65,38.1,69.3,4.8,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-25 14:45:42,187,63.11,183.95,51.15,17.65,3.75,9.6,27.2,50.8,2.1,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-25 14:50:29,122,112.62,91.14,65.26,26.04,1.35,66.83,26.0,72.0,0.9,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-25 15:13:20,152,29.8,160.29,33.23,6.07,0.3,58.18,30.7,89.2,4.2,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-25 15:34:50,94,71.98,55.56,60.11,15.09,3.75,29.78,29.0,68.7,3.3,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-25 16:45:30,197,151.96,141.82,51.25,5.78,0.35,96.55,33.8,67.3,1.9,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-25 17:03:22,117,75.38,115.09,12.17,4.21,0.56,88.33,31.0,54.6,3.5,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-25 17:05:42,178,42.47,166.94,38.7,17.78,0.55,41.38,30.8,60.5,5.9,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-25 17:22:29,170,74.62,159.48,41.02,38.53,2.8,81.71,29.5,46.9,2.9,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-25 18:20:15,59,13.99,65.98,77.09,20.23,5.11,77.3,31.9,59.4,4.0,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-25 18:33:29,67,56.35,84.0,21.92,17.23,1.07,52.94,24.9,69.2,5.4,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-25 19:51:28,309,93.22,314.22,97.69,14.95,4.0,84.85,24.9,59.9,2.0,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-25 20:00:22,40,34.95,41.74,14.82,3.02,0.62,57.78,37.1,56.9,5.1,Low
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-25 21:02:39,195,145.92,164.51,67.57,27.33,1.4,51.5,27.0,67.1,5.3,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-25 21:54:41,95,56.1,66.67,11.3,15.01,1.52,96.81,36.2,81.7,2.9,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-25 22:37:10,30,11.92,20.0,10.7,18.5,1.82,57.58,39.9,51.6,3.9,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-25 22:41:50,56,45.46,31.25,6.94,8.86,3.47,44.51,24.1,50.1,5.8,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-25 22:45:27,181,123.5,190.49,15.19,20.91,1.05,10.71,32.9,75.4,1.5,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-25 23:06:25,206,82.18,204.54,62.86,18.98,3.83,31.04,38.9,81.4,4.3,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-25 23:06:51,149,105.27,51.77,59.86,17.99,1.5,63.27,31.3,69.7,5.9,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-25 23:27:12,110,85.52,82.85,20.75,7.44,0.3,60.4,30.6,66.2,3.1,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-26 00:15:37,163,75.72,157.17,35.86,6.94,2.76,97.72,29.4,80.5,4.3,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-26 00:24:56,228,123.77,220.02,68.89,6.91,2.22,11.79,38.5,45.2,5.9,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-26 01:50:53,143,114.23,134.2,53.96,29.83,0.73,68.48,26.3,82.9,2.2,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-26 01:56:24,158,115.61,76.13,51.47,17.19,1.15,88.47,37.6,64.8,3.1,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-26 02:47:37,107,76.38,83.25,28.65,38.94,0.9,74.67,39.9,67.8,1.4,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-26 02:52:50,186,126.25,181.59,8.16,15.24,2.92,83.85,32.9,49.0,3.1,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-26 02:54:34,187,106.81,181.71,41.28,22.06,2.19,94.39,38.4,83.2,3.1,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-26 03:30:23,86,10.03,90.25,33.02,4.72,2.58,71.7,27.2,51.6,4.9,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-26 04:13:30,124,90.9,137.83,56.94,28.92,1.65,97.84,25.2,71.1,5.9,Low
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-26 04:30:09,236,177.48,186.95,41.39,18.13,3.27,12.45,26.9,58.5,5.5,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-26 04:48:54,87,55.95,98.12,11.65,10.38,2.49,74.89,36.6,65.9,2.9,Low
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-26 05:03:00,121,85.85,69.76,74.6,34.6,4.53,33.13,25.8,52.0,1.7,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-26 05:23:26,138,77.36,139.61,60.72,5.25,2.97,51.75,29.6,65.7,4.8,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-26 06:17:37,184,109.54,176.94,63.98,8.22,1.8,17.27,37.0,90.0,6.0,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-26 06:27:36,80,50.42,72.45,58.74,15.34,2.51,90.22,30.8,49.4,4.8,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-26 09:28:00,180,141.87,185.37,20.83,2.72,3.05,83.62,32.1,81.5,4.2,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-26 11:06:40,145,86.88,149.93,79.5,7.0,0.43,70.96,38.8,81.3,2.3,Low
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-26 11:15:11,149,25.64,122.42,33.35,33.25,0.54,44.77,26.3,71.2,2.0,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-26 13:22:12,123,10.0,114.64,37.24,7.99,1.87,80.28,24.3,55.6,4.0,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-26 13:39:44,187,37.07,191.13,35.65,19.73,0.44,8.57,32.2,67.3,2.5,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-26 14:03:06,106,23.44,113.31,95.89,22.48,1.64,16.43,33.7,88.5,2.6,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-26 15:19:45,112,43.61,102.73,59.67,17.04,0.41,48.77,31.5,76.0,3.4,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-26 15:59:07,189,141.66,66.92,69.0,34.81,3.14,21.04,34.4,75.6,1.5,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-26 16:34:52,171,122.72,129.29,43.78,10.83,3.22,87.28,35.0,48.1,5.5,High
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-26 17:08:48,86,76.72,76.79,52.03,12.53,1.37,23.94,35.0,56.7,4.3,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-26 17:26:00,153,110.79,118.74,56.11,36.07,1.24,7.14,26.8,63.6,1.0,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-26 17:37:58,122,98.98,121.72,31.14,16.36,2.17,69.34,39.0,66.0,2.5,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-26 18:47:42,160,120.01,167.39,52.32,28.77,2.34,41.15,29.5,56.8,5.9,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-26 19:25:11,183,55.23,194.02,50.64,13.34,1.64,60.19,36.3,45.2,5.8,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-26 20:09:28,190,51.78,193.4,31.77,13.67,3.36,44.63,34.6,74.4,1.2,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-26 20:49:07,309,125.55,306.37,43.75,17.8,5.18,56.87,30.4,57.2,2.7,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-26 21:03:16,213,113.14,230.07,63.25,2.74,1.96,59.68,24.5,59.9,3.6,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-26 21:13:02,103,86.69,44.08,56.64,9.09,1.28,10.52,35.8,55.8,4.0,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-26 21:34:15,128,73.37,127.48,18.87,20.11,3.82,30.52,25.2,52.5,4.2,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-26 22:49:47,112,84.89,78.72,60.04,5.84,2.1,41.29,25.9,79.3,4.2,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-26 22:52:55,208,129.14,218.62,75.4,37.67,0.55,6.16,24.0,55.2,1.1,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-26 23:00:48,83,66.26,60.77,32.5,3.98,0.3,91.41,34.0,47.3,5.0,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-26 23:28:31,343,257.61,107.0,96.99,35.18,6.08,45.15,28.9,51.5,0.5,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-27 00:09:51,222,105.44,227.19,90.78,2.38,4.11,48.77,36.8,57.1,2.9,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-27 00:16:09,91,67.54,42.1,47.33,36.99,0.45,32.69,34.0,77.5,1.3,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-27 00:34:55,71,41.95,64.39,41.31,30.4,2.02,10.5,31.3,59.9,2.2,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-27 01:29:05,267,22.55,276.67,25.24,35.69,4.85,20.64,29.0,62.1,1.1,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-27 01:33:58,168,86.54,168.01,49.7,15.04,0.71,16.98,33.5,76.1,5.7,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-27 03:05:48,113,79.7,112.13,32.09,30.96,4.27,94.37,36.5,85.5,2.6,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-27 03:09:33,191,89.59,197.42,16.92,34.59,4.26,94.94,24.5,80.8,3.0,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-27 03:19:50,109,77.98,51.02,37.46,5.49,1.94,17.18,28.8,63.2,3.8,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-27 04:39:33,67,16.53,72.41,57.84,21.78,2.6,83.21,37.9,70.2,3.9,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-27 05:17:13,240,179.14,49.94,79.87,19.89,3.46,29.72,28.8,65.1,0.8,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-27 07:07:24,147,108.2,87.31,53.88,15.76,2.61,36.6,27.1,53.1,3.3,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-27 07:58:51,132,104.93,105.35,8.3,28.06,0.33,79.8,38.8,61.0,0.8,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-27 08:39:45,174,149.6,96.71,38.85,8.22,3.23,70.9,36.3,74.2,3.0,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-27 09:12:02,107,35.59,109.27,39.88,9.31,1.44,10.86,26.9,73.1,4.2,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-27 09:23:46,247,195.01,73.54,98.3,40.08,5.48,30.2,32.5,54.2,0.8,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-27 09:46:14,132,102.87,93.73,19.89,7.06,1.66,76.77,36.8,61.7,5.5,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-27 10:04:50,120,31.85,109.83,27.37,16.31,0.51,67.5,24.5,86.5,4.3,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-27 11:05:51,88,35.76,87.52,13.43,5.85,1.82,44.8,29.5,57.3,4.6,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-27 11:17:16,238,174.2,133.23,61.52,35.34,3.63,93.52,36.8,86.6,0.6,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-27 14:53:54,91,35.65,88.83,5.0,9.46,1.71,59.45,25.4,50.6,3.3,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-27 16:09:11,102,35.32,108.75,35.83,27.71,3.27,65.33,24.2,84.9,3.7,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-27 16:51:46,226,83.33,229.29,46.0,5.74,2.01,95.41,35.4,50.4,3.6,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-27 16:55:11,262,192.37,73.86,75.73,28.95,1.31,16.73,33.1,66.4,0.7,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-27 17:22:39,43,29.86,43.9,50.56,8.38,2.52,24.56,33.9,57.0,5.2,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-27 20:10:06,208,161.69,53.72,61.8,17.92,4.26,98.63,31.3,84.5,3.6,High
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-27 21:23:21,248,187.84,249.31,32.32,19.15,5.56,78.34,36.1,66.0,1.6,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-27 22:03:38,134,34.77,133.36,43.89,14.57,1.93,13.65,26.2,78.8,3.9,Moderate
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-27 22:20:06,55,48.05,42.02,27.01,9.61,0.38,91.38,29.3,65.2,0.6,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-27 22:29:52,74,65.91,78.39,45.77,8.52,3.53,83.48,34.3,53.0,5.4,High
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-27 22:40:36,275,160.86,282.27,65.38,22.6,5.84,90.49,36.4,81.4,1.4,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-27 23:44:10,155,123.14,51.71,50.47,14.8,2.44,34.99,35.4,66.7,1.3,Low
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-27 23:49:31,92,84.87,55.79,43.13,7.98,2.76,76.62,28.8,48.4,2.7,Low
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-27 23:52:45,149,113.02,151.94,42.11,29.76,0.68,6.61,39.4,66.0,4.2,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-28 00:20:46,131,90.75,141.27,11.74,23.01,1.7,47.81,37.6,85.3,3.3,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-28 00:35:35,99,71.99,66.99,30.75,33.71,3.76,22.64,39.8,55.6,2.4,Low
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-28 01:13:21,162,53.09,158.89,62.63,2.18,2.3,39.94,36.3,41.0,4.2,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-28 03:23:56,216,109.7,206.18,93.66,38.12,1.87,75.88,34.5,84.8,2.7,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-28 03:33:03,114,90.44,116.43,34.5,21.4,0.72,15.63,24.6,76.8,4.2,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-28 04:09:55,55,25.28,42.25,21.11,21.69,1.23,31.91,32.9,69.4,2.8,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-28 04:41:05,60,39.9,61.86,43.33,21.38,2.51,80.01,39.2,68.7,4.0,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-28 06:40:10,91,64.51,73.62,66.55,19.66,2.12,27.03,39.2,87.2,4.8,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-28 08:24:16,188,90.54,180.08,15.98,38.83,1.62,69.32,28.9,74.7,0.6,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-28 08:38:59,118,90.94,78.29,29.83,14.63,2.08,96.65,37.9,57.1,4.7,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-28 08:58:55,122,19.96,123.65,23.17,19.52,1.45,23.9,30.4,87.7,4.0,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-28 09:00:20,157,100.37,51.88,75.53,38.25,3.68,40.17,27.1,76.1,2.0,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-28 10:53:53,155,112.86,117.72,19.62,15.54,1.81,18.1,37.6,64.0,5.3,Moderate
ST001,T Nagar,Chennai,Tamil Nadu,13.0418,80.2341,2026-01-28 11:14:21,213,167.47,171.82,74.05,28.87,2.56,36.48,31.0,46.2,3.6,High
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-28 12:05:59,35,23.81,27.87,87.59,33.77,3.24,43.85,29.2,79.8,2.0,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-28 12:16:04,259,28.18,255.04,71.1,12.85,3.16,15.4,38.8,75.5,2.8,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-28 12:31:15,277,98.14,286.37,19.5,19.71,5.65,87.22,26.8,84.8,0.9,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-28 12:34:13,79,32.78,86.05,25.77,19.3,4.55,14.93,34.5,51.4,2.0,Moderate
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-28 12:42:01,150,64.03,157.31,54.09,12.36,1.03,27.5,27.7,85.3,0.7,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-28 13:19:27,82,56.99,60.49,69.06,21.55,1.21,35.36,24.4,62.5,2.3,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-28 14:03:09,270,202.1,233.22,47.09,31.97,2.21,20.87,27.4,72.8,2.6,High
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-28 14:44:10,72,58.31,71.88,62.12,5.38,0.57,40.36,38.6,48.7,2.1,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-28 15:12:14,195,45.34,193.48,29.75,29.01,1.37,95.58,40.0,52.9,4.5,High
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-28 15:51:30,154,86.59,179.84,96.68,8.16,3.61,75.16,25.1,53.9,2.3,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-28 16:55:23,136,100.82,33.3,28.51,10.86,1.81,17.26,25.2,45.3,3.2,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-28 17:01:09,87,74.98,91.24,36.37,6.56,2.8,56.47,33.5,59.0,3.3,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-28 18:17:31,89,42.38,80.7,14.6,2.4,0.3,7.11,35.1,45.6,3.6,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-28 18:44:26,127,13.95,119.65,57.47,15.52,1.44,31.36,35.5,73.5,3.1,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-28 18:45:16,198,160.2,115.09,81.64,24.43,1.15,60.21,29.2,67.3,1.3,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-28 19:00:14,174,47.6,174.99,10.24,27.75,0.89,37.73,28.4,59.7,2.6,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-28 19:19:48,225,62.03,238.34,97.97,7.3,0.99,97.68,37.0,78.8,4.8,High
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-28 20:11:52,66,36.81,78.97,31.24,20.18,2.93,36.29,30.3,74.7,3.2,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-28 22:30:38,113,89.22,85.45,7.98,14.78,2.66,42.65,33.5,83.6,3.7,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-28 23:15:28,307,19.2,317.88,87.73,16.05,1.97,5.86,36.3,52.2,0.8,High
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-28 23:33:45,234,168.16,215.85,20.08,24.96,1.12,12.48,31.9,69.0,1.5,High
ST006,Tambaram,Chennai,Tamil Nadu,12.9229,80.1275,2026-01-29 00:11:29,39,50.95,41.27,45.98,4.52,0.48,72.46,37.8,64.7,3.6,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-29 01:41:35,64,16.54,74.79,45.29,14.0,1.28,17.48,32.5,53.4,5.5,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-29 01:49:51,210,36.99,205.08,80.84,2.33,3.84,17.24,35.2,74.0,3.9,High
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-29 02:27:40,190,104.27,182.65,25.55,16.0,1.91,96.15,37.4,66.3,1.6,Moderate
ST005,Guindy,Chennai,Tamil Nadu,13.0067,80.2206,2026-01-29 02:51:24,120,84.32,29.3,16.89,32.88,0.74,27.17,32.8,49.9,2.2,Low
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-29 03:34:09,178,121.33,84.24,39.12,14.71,2.04,49.7,37.2,82.2,3.6,Moderate
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-29 05:03:45,159,95.36,55.37,23.86,8.6,3.84,86.19,26.4,45.2,1.2,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-29 05:37:39,132,99.98,139.46,48.49,16.75,1.02,98.38,34.5,74.1,4.6,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-29 05:40:29,127,101.77,27.02,43.17,16.94,2.12,94.52,39.0,40.6,3.7,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-29 06:14:45,166,127.75,84.22,31.74,37.47,3.64,59.83,32.4,80.4,2.5,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-29 07:47:20,97,57.48,89.97,20.25,18.69,0.3,8.55,30.0,44.7,3.7,Low
ST003,Velachery,Chennai,Tamil Nadu,12.9815,80.218,2026-01-29 08:18:00,91,84.44,108.04,39.08,2.27,0.93,30.0,34.0,44.5,4.7,Low
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-29 08:19:08,103,34.94,108.89,35.69,20.21,2.25,62.96,24.4,57.7,4.8,Moderate
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-29 08:51:43,316,226.98,177.84,81.33,36.41,3.04,64.62,32.4,89.6,0.9,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-29 09:24:42,187,146.22,90.76,71.9,25.98,3.23,52.75,25.5,58.4,2.0,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-29 09:30:26,178,115.08,26.93,77.66,29.09,2.02,10.03,26.3,62.1,2.3,Moderate
ST002,Adyar,Chennai,Tamil Nadu,13.0012,80.2565,2026-01-29 09:38:36,162,122.14,37.95,33.45,39.44,0.38,82.37,25.1,45.0,0.6,Low
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-29 09:56:13,107,42.25,109.27,46.66,27.9,0.76,80.81,34.8,58.2,5.7,Low
ST008,OMR,Chennai,Tamil Nadu,12.9716,80.2518,2026-01-29 10:55:51,163,83.09,148.79,52.3,33.77,1.44,58.67,33.6,66.5,0.7,Low
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-29 11:05:09,149,10.03,152.74,29.17,15.93,2.54,71.75,24.3,77.6,3.1,Moderate
ST007,Porur,Chennai,Tamil Nadu,13.0382,80.1565,2026-01-29 11:22:59,192,52.33,179.83,8.78,23.66,3.63,88.29,38.3,79.4,1.3,Moderate
ST010,Nungambakkam,Chennai,Tamil Nadu,13.0626,80.2295,2026-01-29 12:57:28,266,165.29,261.27,9.82,21.69,0.67,59.08,30.7,43.7,2.0,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-29 13:01:58,91,77.55,47.47,35.93,10.28,2.11,18.42,26.8,68.4,3.7,Moderate
ST009,Perungudi,Chennai,Tamil Nadu,12.9654,80.2461,2026-01-29 14:43:08,107,85.63,108.88,82.12,12.87,2.78,26.94,28.8,59.2,5.1,High
ST004,Anna Nagar,Chennai,Tamil Nadu,13.085,80.2101,2026-01-29 14:57:52,166,138.92,173.91,37.45,5.55,2.38,17.23,33.8,42.0,2.7,Moderate
